,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
2813,Bachelors,2017,Bangalore,3,28,Male,No,5,False
2814,Bachelors,2017,Bangalore,3,29,Male,No,0,False
2815,Bachelors,2017,Bangalore,3,30,Male,No,2,False
2816,Bachelors,2017,New Delhi,2,26,Female,No,4,False
2817,Masters,2017,New Delhi,2,30,Female,No,2,False
2818,Bachelors,2015,Pune,2,29,Female,No,4,True
2819,Bachelors,2014,Pune,3,29,Female,No,1,True
2820,Bachelors,2012,Bangalore,3,28,Male,No,2,False
2821,Bachelors,2012,Bangalore,3,28,Female,No,4,False
2822,Bachelors,2017,Bangalore,3,29,Female,No,5,False
2823,Bachelors,2015,Bangalore,3,30,Male,Yes,3,False
2824,Masters,2012,Pune,3,26,Male,No,4,True
2825,Bachelors,2018,Bangalore,3,28,Male,No,5,True
2826,Bachelors,2017,New Delhi,3,30,Male,No,5,False
2827,Bachelors,2012,New Delhi,3,27,Female,No,5,False
2828,Bachelors,2017,New Delhi,3,26,Female,No,4,False
2829,Bachelors,2014,Bangalore,3,27,Male,Yes,5,False
2830,Bachelors,2014,Bangalore,3,30,Male,No,0,False
2831,Bachelors,2014,New Delhi,3,30,Female,No,2,False
2832,Bachelors,2012,New Delhi,3,29,Female,No,5,False
2833,Bachelors,2014,Pune,3,26,Male,No,4,False
2834,Bachelors,2015,Bangalore,3,27,Male,No,5,False
2835,Bachelors,2017,Pune,2,29,Female,No,4,True
2836,Masters,2016,Pune,3,29,Male,No,4,True
2837,Bachelors,2017,Bangalore,3,26,Male,No,4,False
2838,Masters,2017,New Delhi,3,26,Female,No,4,False
2839,Masters,2012,New Delhi,3,29,Male,No,2,False
2840,Bachelors,2013,Bangalore,3,27,Male,No,5,False
2841,Bachelors,2012,Pune,3,26,Male,No,4,False
2842,Bachelors,2017,Bangalore,3,28,Female,No,2,True
2843,Bachelors,2013,New Delhi,3,30,Female,No,3,True
2844,Masters,2017,Pune,2,26,Female,No,4,True
2845,Bachelors,2013,Bangalore,3,26,Female,No,4,False
2846,Masters,2017,New Delhi,2,28,Female,No,2,False
2847,Bachelors,2017,New Delhi,2,27,Male,No,5,False
2848,PHD,2018,Bangalore,3,27,Male,No,5,True
2849,Bachelors,2013,Bangalore,3,30,Female,No,1,False
2850,Masters,2013,New Delhi,3,30,Male,No,0,True
2851,Masters,2018,New Delhi,3,26,Female,No,4,True
2852,Masters,2015,New Delhi,3,30,Male,No,2,False
2853,Bachelors,2012,Bangalore,3,29,Male,No,4,False
2854,Bachelors,2018,Bangalore,3,27,Male,Yes,5,True
2855,Masters,2017,Pune,2,28,Male,No,5,False
2856,Bachelors,2016,Pune,2,29,Male,No,3,True
2857,Bachelors,2015,Pune,2,27,Female,Yes,5,True
2858,Bachelors,2014,Bangalore,3,29,Male,No,4,False
2859,Bachelors,2014,Bangalore,3,27,Male,No,5,False
2860,Bachelors,2018,Pune,3,28,Male,No,5,True
2861,Bachelors,2012,Bangalore,3,28,Female,No,0,False
2862,Masters,2017,Pune,2,28,Male,No,2,False
2863,Masters,2015,Pune,2,27,Female,No,5,False
2864,Bachelors,2013,Bangalore,3,26,Female,No,4,False
2865,Bachelors,2014,Pune,3,29,Female,No,4,True
2866,Masters,2016,New Delhi,3,30,Male,No,3,False
2867,Bachelors,2014,Pune,1,26,Female,No,4,True
2868,Bachelors,2012,Pune,2,27,Female,No,5,True
2869,Bachelors,2017,Pune,3,30,Male,No,0,False
2870,Bachelors,2013,Pune,3,27,Male,No,5,False
2871,Bachelors,2017,New Delhi,2,30,Male,No,4,False
2872,Bachelors,2017,New Delhi,2,28,Female,No,4,False
2873,PHD,2016,Bangalore,3,30,Female,No,5,False
2874,Bachelors,2018,Bangalore,3,28,Male,No,1,True
2875,Bachelors,2017,Pune,2,29,Male,No,3,False
2876,Bachelors,2017,New Delhi,2,30,Male,No,1,True
2877,Bachelors,2015,Bangalore,3,27,Male,No,5,False
2878,Bachelors,2013,Pune,3,30,Male,No,0,False
2879,Bachelors,2018,Bangalore,3,26,Male,Yes,4,True
2880,Bachelors,2015,New Delhi,3,28,Female,No,3,False
2881,Masters,2017,New Delhi,2,26,Female,Yes,4,True
2882,Bachelors,2016,Pune,2,30,Female,No,1,True
2883,Masters,2014,New Delhi,3,28,Male,No,0,False
2884,Bachelors,2015,Bangalore,3,28,Male,No,2,False
2885,Masters,2015,Pune,2,30,Female,No,1,False
2886,Masters,2017,New Delhi,2,27,Female,No,5,False
2887,Bachelors,2014,Bangalore,3,26,Male,No,4,False
2888,Bachelors,2013,Pune,3,27,Male,No,5,False
2889,Bachelors,2016,Bangalore,3,30,Male,No,1,True
2890,Masters,2017,New Delhi,3,29,Male,No,2,False
2891,Bachelors,2012,Bangalore,3,30,Female,No,1,False
2892,Bachelors,2018,Bangalore,3,29,Male,No,3,True
2893,Masters,2018,Pune,3,29,Male,No,2,True
2894,Bachelors,2016,Bangalore,3,27,Female,No,5,False
2895,Bachelors,2017,New Delhi,2,28,Male,No,2,False
2896,Bachelors,2016,Bangalore,3,29,Female,No,0,True
2897,Bachelors,2016,New Delhi,1,29,Female,No,1,False
2898,Bachelors,2015,Pune,2,28,Female,No,0,True
2899,Bachelors,2012,Bangalore,3,29,Male,Yes,2,False
2900,PHD,2014,Bangalore,3,27,Male,No,5,False
2901,Bachelors,2013,Bangalore,3,27,Male,Yes,5,False
2902,Bachelors,2018,Bangalore,3,29,Female,No,3,True
2903,Masters,2017,New Delhi,2,30,Male,No,2,False
2904,Masters,2016,New Delhi,3,29,Female,No,1,True
2905,Bachelors,2012,Bangalore,3,26,Male,No,4,False
2906,Bachelors,2015,Pune,3,28,Male,No,5,False
2907,Bachelors,2017,New Delhi,2,29,Female,No,5,False
2908,Bachelors,2014,Bangalore,3,30,Male,No,0,False
2909,Bachelors,2017,Bangalore,3,30,Male,No,0,False
2910,Bachelors,2014,Pune,3,28,Male,No,2,False
2911,Bachelors,2013,New Delhi,3,28,Female,No,1,False
2912,Bachelors,2016,New Delhi,3,26,Female,No,4,False
2913,Bachelors,2012,New Delhi,3,28,Female,No,0,False
2914,Bachelors,2017,Bangalore,3,29,Male,No,0,False
2915,Bachelors,2018,Bangalore,3,27,Male,No,5,True
2916,Masters,2017,New Delhi,2,26,Male,No,4,True
2917,Bachelors,2017,New Delhi,3,26,Female,No,4,False
2918,Bachelors,2013,Bangalore,3,27,Male,No,5,True
2919,Bachelors,2014,Bangalore,3,26,Male,No,4,False
2920,Bachelors,2013,Pune,2,29,Female,No,0,True
2921,Bachelors,2013,Pune,2,28,Female,No,4,True
2922,Bachelors,2017,Bangalore,3,26,Male,No,4,False
2923,Bachelors,2015,Pune,2,28,Female,No,0,True
2924,Bachelors,2017,Bangalore,3,29,Male,No,1,False
2925,Bachelors,2013,Bangalore,3,29,Female,No,3,False
2926,Bachelors,2015,Bangalore,3,29,Male,No,5,False
2927,Bachelors,2017,New Delhi,3,30,Female,No,3,False
2928,Bachelors,2015,Pune,3,29,Male,No,0,False
2929,Bachelors,2013,Bangalore,3,27,Female,Yes,5,False
2930,Bachelors,2016,Bangalore,3,26,Male,No,4,False
2931,Bachelors,2014,Bangalore,3,27,Male,No,5,True
2932,Bachelors,2012,Bangalore,3,28,Male,No,2,False
2933,Bachelors,2017,Bangalore,3,27,Male,No,5,False
2934,Bachelors,2018,Bangalore,3,29,Male,No,0,True
2935,Bachelors,2017,Bangalore,1,29,Female,No,5,False
2936,Bachelors,2017,Bangalore,3,27,Male,No,5,False
2937,Masters,2017,Bangalore,2,27,Male,No,5,True
2938,Masters,2014,New Delhi,3,28,Female,No,2,False
2939,Bachelors,2012,New Delhi,3,27,Female,No,5,True
2940,Bachelors,2012,Bangalore,3,28,Male,No,0,False
2941,Masters,2017,Pune,2,27,Male,No,5,False
2942,Bachelors,2013,Bangalore,3,26,Male,No,4,False
2943,Bachelors,2013,New Delhi,3,27,Female,No,5,True
2944,Bachelors,2013,Bangalore,2,26,Female,No,4,True
2945,Bachelors,2012,Pune,2,27,Female,No,5,True
2946,Bachelors,2016,Pune,3,26,Female,No,4,True
2947,Bachelors,2017,New Delhi,2,27,Male,No,5,False
2948,Bachelors,2012,Bangalore,3,28,Female,No,3,False
2949,Bachelors,2015,Bangalore,3,26,Male,No,4,False
2950,Masters,2017,New Delhi,3,27,Male,No,5,False
2951,Bachelors,2013,Pune,2,30,Female,No,5,True
2952,Bachelors,2013,Pune,3,28,Male,No,0,False
2953,Bachelors,2012,Pune,3,26,Male,No,4,False
2954,Bachelors,2016,Bangalore,3,28,Male,No,3,True
2955,Masters,2015,Pune,3,26,Male,No,4,True
2956,Bachelors,2017,New Delhi,2,26,Female,No,4,False
2957,Masters,2017,Bangalore,2,26,Male,No,4,True
2958,Bachelors,2014,Bangalore,3,30,Female,No,2,False
2959,Bachelors,2014,Bangalore,3,29,Female,No,2,False
2960,Bachelors,2017,Pune,3,26,Male,Yes,4,False
2961,Bachelors,2013,Bangalore,3,28,Male,No,0,False
2962,Bachelors,2018,Bangalore,3,29,Male,No,1,True
2963,Bachelors,2016,Bangalore,3,30,Female,No,3,False
2964,Bachelors,2017,Bangalore,3,30,Male,No,0,True
2965,PHD,2015,New Delhi,3,29,Male,No,4,False
2966,Bachelors,2017,New Delhi,2,26,Female,No,4,False
2967,Bachelors,2013,Bangalore,3,26,Female,No,4,False
2968,Bachelors,2014,Bangalore,1,28,Female,No,5,False
2969,Bachelors,2014,Pune,3,30,Male,No,0,False
2970,Masters,2012,Bangalore,3,26,Female,No,4,True
2971,Bachelors,2013,New Delhi,2,26,Female,No,4,True
2972,Bachelors,2015,Bangalore,3,26,Male,No,4,False
2973,Bachelors,2016,New Delhi,3,29,Female,No,0,False
2974,Bachelors,2015,Bangalore,3,27,Female,No,5,False
2975,Masters,2018,New Delhi,3,28,Female,No,2,True
2976,PHD,2015,New Delhi,2,27,Female,No,5,False
2977,Masters,2013,Pune,1,30,Male,No,1,False
2978,Bachelors,2012,Pune,3,26,Male,No,4,False
2979,Bachelors,2015,Pune,2,26,Female,Yes,4,True
2980,Bachelors,2018,New Delhi,3,30,Female,Yes,3,True
2981,PHD,2013,New Delhi,3,30,Male,No,5,False
2982,Bachelors,2013,Bangalore,3,28,Male,No,0,False
2983,Masters,2014,New Delhi,3,26,Male,Yes,4,True
2984,Bachelors,2017,Bangalore,3,29,Male,No,1,False
2985,Bachelors,2013,Bangalore,3,26,Male,No,4,False
2986,Bachelors,2012,Pune,3,26,Male,No,4,False
2987,Bachelors,2014,Pune,3,26,Male,No,4,False
2988,Bachelors,2015,Pune,3,29,Male,No,0,False
2989,Bachelors,2014,Bangalore,1,26,Male,No,4,False
2990,Bachelors,2018,Bangalore,3,36,Male,No,2,True
2991,Bachelors,2018,Bangalore,3,37,Male,No,4,True
2992,Bachelors,2015,Pune,3,35,Female,No,0,True
2993,Bachelors,2013,Pune,2,32,Female,No,4,True
2994,Bachelors,2013,Pune,1,39,Female,No,0,True
2995,Bachelors,2018,Pune,3,32,Male,No,1,True
2996,PHD,2012,New Delhi,3,37,Female,No,5,False
2997,Bachelors,2012,Pune,3,31,Male,No,4,False
2998,Bachelors,2018,Pune,3,31,Male,No,1,True
2999,Bachelors,2017,Bangalore,3,33,Male,No,2,False
3000,Masters,2017,Pune,2,37,Male,No,2,False
3001,Bachelors,2014,Pune,3,31,Male,Yes,1,False
3002,Masters,2017,Bangalore,3,40,Female,No,4,False
3003,Bachelors,2017,New Delhi,2,32,Male,No,0,False
3004,Bachelors,2016,Bangalore,3,41,Male,No,0,False
3005,Bachelors,2018,Bangalore,3,35,Female,Yes,5,True
3006,Bachelors,2014,Pune,3,34,Male,No,3,False
3007,Bachelors,2017,Bangalore,3,31,Male,No,0,False
3008,Masters,2017,Bangalore,3,41,Female,No,2,True
3009,Bachelors,2015,Pune,3,41,Male,No,5,False
3010,Bachelors,2016,Bangalore,3,37,Female,No,0,False
3011,Bachelors,2018,Bangalore,3,32,Female,No,3,True
3012,Bachelors,2015,Bangalore,3,37,Male,Yes,3,False
3013,Bachelors,2016,Bangalore,3,32,Male,No,1,False
3014,Masters,2017,New Delhi,3,36,Female,No,5,False
3015,Bachelors,2014,Bangalore,3,36,Male,No,3,False
3016,Bachelors,2015,Bangalore,3,36,Male,No,5,False
3017,Bachelors,2017,Bangalore,3,41,Male,Yes,3,False
3018,Bachelors,2015,Pune,3,39,Male,No,3,False
3019,Bachelors,2013,Pune,3,37,Male,No,0,False
3020,Bachelors,2013,Bangalore,3,32,Male,No,1,False
3021,Bachelors,2012,Bangalore,3,36,Male,No,2,False
3022,Bachelors,2013,Bangalore,3,36,Male,No,4,False
3023,Bachelors,2014,Bangalore,3,36,Male,No,1,False
3024,Bachelors,2018,Bangalore,3,32,Female,Yes,2,True
3025,Bachelors,2018,Bangalore,3,34,Male,No,3,True
3026,Bachelors,2018,Bangalore,3,37,Male,Yes,5,True
3027,Bachelors,2018,Pune,3,40,Male,Yes,3,True
3028,Bachelors,2014,Pune,2,36,Female,No,3,True
3029,Bachelors,2017,Pune,2,38,Female,No,0,False
3030,Masters,2017,New Delhi,2,31,Female,No,0,True
3031,Bachelors,2013,New Delhi,3,41,Female,No,4,False
3032,Masters,2012,Bangalore,2,32,Male,No,3,True
3033,Bachelors,2017,New Delhi,2,41,Female,No,3,False
3034,Bachelors,2013,Pune,3,40,Male,No,5,False
3035,Bachelors,2014,Bangalore,3,38,Female,No,2,True
3036,Masters,2017,New Delhi,2,36,Male,No,5,False
3037,Bachelors,2013,New Delhi,3,33,Female,No,1,False
3038,Bachelors,2014,Bangalore,3,39,Male,Yes,0,False
3039,Bachelors,2013,Bangalore,3,39,Male,No,0,False
3040,Bachelors,2014,Bangalore,3,33,Male,No,4,False
3041,Bachelors,2017,Pune,3,32,Male,No,5,False
3042,Bachelors,2014,Bangalore,3,35,Female,No,2,True
3043,Bachelors,2014,Bangalore,3,36,Male,No,5,False
3044,Bachelors,2018,Pune,2,39,Female,No,0,True
3045,Bachelors,2013,Bangalore,3,37,Female,No,5,False
3046,Masters,2017,New Delhi,2,35,Female,No,2,True
3047,Bachelors,2017,Bangalore,3,36,Male,No,5,False
3048,Masters,2013,New Delhi,3,41,Male,No,0,False
3049,Bachelors,2017,Bangalore,3,33,Male,No,2,False
3050,Bachelors,2018,Bangalore,3,38,Male,No,2,True
3051,Bachelors,2015,Bangalore,3,34,Male,No,5,False
3052,Bachelors,2012,Bangalore,3,34,Male,No,1,False
3053,Bachelors,2015,Pune,3,35,Male,Yes,5,False
3054,Bachelors,2012,Bangalore,3,39,Female,No,2,False
3055,Bachelors,2012,Bangalore,3,41,Male,No,3,False
3056,Bachelors,2018,Bangalore,3,34,Male,Yes,2,True
3057,Masters,2015,Pune,2,35,Female,No,1,False
3058,Bachelors,2012,Bangalore,3,33,Male,No,2,False
3059,Bachelors,2015,Bangalore,3,39,Male,No,3,False
3060,Masters,2017,New Delhi,2,35,Male,Yes,2,False
3061,Bachelors,2017,New Delhi,2,31,Female,No,0,False
3062,Bachelors,2016,Bangalore,3,34,Male,Yes,4,False
3063,Bachelors,2013,Bangalore,3,40,Female,Yes,5,False
3064,Bachelors,2016,New Delhi,3,31,Female,No,4,False
3065,Bachelors,2016,Pune,3,33,Male,No,3,False
3066,Bachelors,2013,Bangalore,3,32,Male,No,5,False
3067,Masters,2017,New Delhi,2,31,Male,No,4,True
3068,Bachelors,2014,Bangalore,3,39,Male,No,2,False
3069,Bachelors,2016,Bangalore,3,33,Male,No,1,True
3070,Bachelors,2014,Bangalore,3,40,Female,No,4,False
3071,Bachelors,2016,Bangalore,3,39,Male,No,0,True
3072,Bachelors,2017,Bangalore,3,35,Male,Yes,2,False
3073,Bachelors,2017,Bangalore,3,32,Male,No,1,False
3074,Bachelors,2015,Pune,2,34,Female,No,5,True
3075,Bachelors,2017,Bangalore,3,40,Female,No,4,False
3076,Masters,2017,Pune,3,33,Male,No,4,True
3077,Bachelors,2015,Pune,2,36,Female,No,0,True
3078,Masters,2018,Bangalore,3,39,Male,No,3,True
3079,Bachelors,2012,Bangalore,3,37,Female,No,5,True
3080,Bachelors,2018,Bangalore,3,36,Male,No,1,True
3081,Bachelors,2017,New Delhi,2,39,Male,No,2,False
3082,Bachelors,2015,Pune,2,35,Female,Yes,4,True
3083,Masters,2018,New Delhi,3,41,Male,No,2,True
3084,Bachelors,2012,Pune,3,31,Male,No,5,False
3085,Bachelors,2015,Pune,2,36,Female,Yes,0,True
3086,Bachelors,2016,Bangalore,3,32,Male,No,1,False
3087,Bachelors,2017,Bangalore,3,37,Male,No,2,True
3088,Bachelors,2015,Pune,2,39,Female,No,4,True
3089,Bachelors,2012,Pune,3,34,Male,No,2,False
3090,Bachelors,2012,Bangalore,3,35,Female,No,1,False
3091,Bachelors,2015,Bangalore,3,40,Female,No,2,False
3092,Bachelors,2016,Bangalore,3,39,Female,No,1,False
3093,Bachelors,2017,Bangalore,3,39,Female,No,1,False
3094,Bachelors,2015,Pune,3,41,Female,No,3,True
3095,Bachelors,2012,Pune,3,40,Male,No,2,False
3096,Bachelors,2012,Bangalore,1,36,Male,No,3,False
3097,Bachelors,2017,New Delhi,2,33,Female,No,2,False
3098,Masters,2014,New Delhi,3,33,Male,No,2,False
3099,Masters,2018,New Delhi,3,40,Male,No,2,True
3100,Bachelors,2015,Pune,2,34,Female,No,2,True
3101,Bachelors,2014,Bangalore,3,33,Female,No,1,False
3102,Masters,2015,New Delhi,1,34,Male,No,5,True
3103,Masters,2017,New Delhi,1,40,Male,No,5,False
3104,Bachelors,2014,Bangalore,3,32,Male,No,4,False
3105,Bachelors,2017,New Delhi,3,38,Male,No,2,False
3106,Bachelors,2015,Bangalore,3,38,Male,No,4,False
3107,Bachelors,2015,Bangalore,3,32,Male,No,2,False
3108,Bachelors,2013,Bangalore,3,31,Female,Yes,3,True
3109,Bachelors,2015,Bangalore,3,39,Female,No,0,False
3110,Masters,2017,Pune,2,41,Male,Yes,2,False
3111,Bachelors,2015,Pune,2,35,Female,Yes,2,True
3112,Bachelors,2016,Pune,3,39,Male,No,5,False
3113,Bachelors,2014,Bangalore,3,40,Female,No,0,False
3114,Bachelors,2016,Bangalore,3,41,Male,No,1,False
3115,Masters,2015,Pune,2,34,Female,No,1,False
3116,Bachelors,2016,Pune,2,37,Female,No,5,True
3117,Bachelors,2017,New Delhi,2,36,Male,No,2,False
3118,Bachelors,2015,Pune,3,37,Male,No,1,False
3119,Masters,2015,Pune,1,40,Female,No,1,False
3120,Bachelors,2018,New Delhi,3,39,Female,Yes,0,True
3121,Bachelors,2017,New Delhi,2,36,Female,No,5,False
3122,Bachelors,2015,Bangalore,2,32,Female,No,2,True
3123,PHD,2015,Pune,3,31,Female,No,1,False
3124,Bachelors,2012,Bangalore,3,31,Male,No,4,False
3125,Bachelors,2013,New Delhi,3,36,Female,No,5,False
3126,Bachelors,2014,Bangalore,3,35,Male,No,3,False
3127,Masters,2013,New Delhi,2,33,Female,No,2,True
3128,Bachelors,2014,Bangalore,3,39,Male,Yes,1,False
3129,Bachelors,2015,Pune,3,35,Female,No,1,True
3130,Bachelors,2013,Bangalore,3,38,Female,No,4,False
3131,Masters,2017,Bangalore,3,39,Female,No,4,True
3132,Bachelors,2012,Bangalore,3,41,Male,No,3,False
3133,Bachelors,2014,Pune,2,35,Male,No,2,True
3134,Bachelors,2016,Pune,3,31,Male,No,1,False
3135,Bachelors,2017,New Delhi,2,32,Female,No,4,True
3136,Bachelors,2016,New Delhi,3,34,Male,No,1,False
3137,Bachelors,2014,Bangalore,3,34,Male,Yes,3,False
3138,Masters,2014,New Delhi,3,36,Male,No,1,True
3139,Masters,2017,Bangalore,2,41,Male,No,4,False
3140,Masters,2017,Pune,2,39,Female,No,3,False
3141,Masters,2017,New Delhi,2,38,Male,No,5,False
3142,Bachelors,2012,Bangalore,3,37,Male,No,4,False
3143,Bachelors,2015,Bangalore,3,38,Male,No,3,True
3144,Bachelors,2014,Bangalore,3,37,Male,No,4,False
3145,Bachelors,2017,Bangalore,3,34,Male,No,5,False
3146,Bachelors,2014,Bangalore,1,39,Male,No,5,False
3147,Masters,2017,New Delhi,2,38,Female,No,2,True
3148,Masters,2017,New Delhi,3,33,Male,No,5,False
3149,Bachelors,2012,Bangalore,3,33,Female,No,5,False
3150,Bachelors,2012,Bangalore,3,34,Male,No,4,False
3151,Bachelors,2016,Pune,2,32,Female,No,0,True
3152,Bachelors,2012,Bangalore,3,33,Female,Yes,0,False
3153,Masters,2013,Pune,3,37,Male,No,2,False
3154,Masters,2015,New Delhi,3,37,Male,No,2,True
3155,Bachelors,2013,New Delhi,3,37,Male,No,2,False
3156,Bachelors,2017,Bangalore,3,40,Male,Yes,1,False
3157,Masters,2016,New Delhi,3,32,Male,No,1,False
3158,Bachelors,2016,Bangalore,3,36,Female,No,5,True
3159,Bachelors,2014,Bangalore,3,36,Male,No,4,False
3160,Bachelors,2014,Bangalore,3,36,Female,No,1,True
3161,Masters,2017,New Delhi,3,31,Male,No,1,True
3162,Bachelors,2015,Bangalore,3,38,Male,Yes,4,False
3163,Masters,2017,New Delhi,3,38,Male,No,2,False
3164,Bachelors,2012,Pune,3,39,Male,No,2,False
3165,Bachelors,2014,Bangalore,1,37,Male,No,5,False
3166,Bachelors,2015,Pune,2,36,Female,No,1,True
3167,Bachelors,2013,Bangalore,3,35,Male,No,2,True
3168,Bachelors,2013,Pune,3,40,Female,No,5,True
3169,Bachelors,2014,Pune,3,40,Male,No,5,False
3170,Bachelors,2017,Bangalore,3,35,Female,No,3,False
3171,Bachelors,2012,Bangalore,3,41,Female,No,5,False
3172,Bachelors,2015,Bangalore,3,32,Male,No,4,False
3173,Bachelors,2013,Bangalore,3,41,Male,No,2,False
3174,Bachelors,2016,New Delhi,3,40,Female,No,1,True
3175,Bachelors,2017,Pune,3,40,Male,No,3,False
3176,Bachelors,2017,Bangalore,3,34,Male,No,3,True
3177,Masters,2017,New Delhi,2,36,Male,Yes,2,False
3178,Bachelors,2017,New Delhi,3,33,Female,No,2,False
3179,Bachelors,2014,Pune,3,41,Male,No,2,False
3180,Bachelors,2014,Bangalore,3,40,Female,No,3,False
3181,Bachelors,2016,Bangalore,3,31,Male,No,1,True
3182,Masters,2015,Bangalore,3,32,Female,No,2,True
3183,Bachelors,2017,Pune,3,34,Female,No,1,True
3184,Bachelors,2016,New Delhi,3,32,Male,No,4,False
3185,Bachelors,2013,Bangalore,3,32,Female,No,4,False
3186,Bachelors,2014,Bangalore,3,38,Male,No,2,False
3187,Masters,2017,New Delhi,3,32,Male,No,1,True
3188,Bachelors,2015,New Delhi,3,40,Male,No,2,False
3189,Bachelors,2017,New Delhi,1,38,Female,No,1,True
3190,Bachelors,2017,Pune,3,37,Male,No,0,False
3191,PHD,2014,Bangalore,3,31,Male,No,1,False
3192,Bachelors,2014,Pune,3,34,Male,No,0,False
3193,Masters,2017,New Delhi,2,34,Female,No,2,True
3194,Bachelors,2013,Pune,2,37,Female,No,0,True
3195,Masters,2017,New Delhi,2,31,Male,No,1,False
3196,Bachelors,2017,Bangalore,3,35,Male,No,5,False
3197,PHD,2015,New Delhi,3,34,Female,No,4,False
3198,Bachelors,2012,Bangalore,1,32,Male,No,1,True
3199,Bachelors,2017,Pune,3,31,Male,Yes,0,False
3200,Bachelors,2015,Bangalore,3,36,Female,No,5,False
3201,Masters,2017,New Delhi,3,38,Female,No,2,False
3202,Bachelors,2015,Pune,3,34,Male,No,4,False
3203,Bachelors,2013,Bangalore,1,39,Female,No,1,True
3204,PHD,2013,Pune,3,35,Male,No,0,False
3205,Masters,2015,Pune,2,33,Male,No,4,True
3206,Masters,2014,Bangalore,3,35,Female,No,2,True
3207,Masters,2015,New Delhi,3,40,Male,No,2,False
3208,Bachelors,2015,Pune,2,32,Female,No,0,True
3209,Bachelors,2013,Bangalore,3,38,Male,No,1,False
3210,Bachelors,2012,Bangalore,3,32,Female,No,1,True
3211,Bachelors,2018,Bangalore,3,36,Male,No,3,True
3212,Bachelors,2012,Bangalore,3,35,Male,No,1,False
3213,Bachelors,2013,New Delhi,3,37,Female,No,0,False
3214,Bachelors,2015,Pune,2,35,Male,No,3,True
3215,Masters,2017,Pune,2,37,Female,No,1,False
3216,Masters,2017,Pune,2,39,Male,No,4,False
3217,Masters,2014,Pune,3,40,Male,No,4,True
3218,Bachelors,2012,Pune,2,41,Female,No,1,True
3219,Bachelors,2018,Pune,3,41,Male,Yes,0,True
3220,Masters,2017,Pune,2,39,Female,No,2,False
3221,Bachelors,2012,Bangalore,3,38,Female,No,5,False
3222,Bachelors,2013,Bangalore,3,33,Male,No,3,False
3223,Bachelors,2014,Bangalore,3,36,Female,No,3,False
3224,Bachelors,2017,Bangalore,3,41,Male,No,5,False
3225,PHD,2012,New Delhi,3,40,Female,No,5,False
3226,Bachelors,2013,Bangalore,3,31,Female,No,4,True
3227,Bachelors,2012,Bangalore,3,33,Female,No,1,False
3228,Bachelors,2015,Bangalore,3,39,Male,Yes,2,False
3229,Masters,2014,Pune,2,33,Female,No,5,False
3230,Bachelors,2015,Bangalore,3,35,Male,No,0,False
3231,Masters,2012,New Delhi,3,38,Male,No,2,False
3232,Bachelors,2016,Bangalore,3,36,Female,No,0,False
3233,Bachelors,2014,Pune,2,36,Female,No,2,True
3234,Bachelors,2015,Bangalore,1,35,Male,No,5,False
3235,Bachelors,2017,Pune,2,34,Female,No,5,True
3236,Bachelors,2015,Pune,2,41,Female,No,3,True
3237,Bachelors,2016,Pune,3,32,Female,No,3,True
3238,Bachelors,2017,Pune,2,41,Female,No,2,True
3239,Bachelors,2016,Bangalore,3,36,Male,No,0,False
3240,Bachelors,2017,Pune,2,39,Male,No,3,False
3241,Bachelors,2015,Bangalore,3,38,Male,Yes,2,False
3242,Bachelors,2014,Bangalore,3,34,Male,No,3,True
3243,Bachelors,2012,Bangalore,3,39,Female,No,5,False
3244,Bachelors,2017,Pune,3,36,Male,No,1,False
3245,Bachelors,2014,Bangalore,3,35,Male,No,1,False
3246,Masters,2018,Bangalore,3,31,Male,No,2,True
3247,Bachelors,2012,Bangalore,3,41,Female,No,4,False
3248,Bachelors,2017,Bangalore,3,35,Female,No,4,False
3249,Bachelors,2015,Bangalore,1,40,Male,No,2,False
3250,Bachelors,2018,Bangalore,3,33,Female,No,4,True
3251,Bachelors,2016,Bangalore,3,37,Female,No,0,False
3252,PHD,2018,Bangalore,3,36,Female,No,3,True
3253,Bachelors,2012,Bangalore,3,40,Male,No,0,False
3254,Bachelors,2017,New Delhi,2,36,Male,No,0,False
3255,Masters,2015,New Delhi,3,38,Female,No,0,False
3256,Bachelors,2014,New Delhi,2,31,Female,No,4,True
3257,Bachelors,2016,Pune,3,40,Male,No,4,False
3258,Bachelors,2017,Bangalore,3,37,Female,No,4,False
3259,Bachelors,2015,New Delhi,3,38,Female,No,0,False
